0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,5.039408171904291e-6,4.528313278775544e-5,0.001386937847532011,0.024436697647448994,0.0038901559388115087,1.6991524922873252e-5,0,0
0,1.0078816343808582e-5,1.5541618413575324e-4,0.0060805141745739226,0.022388270288032978,1.3558784365442497e-4,3.6938097658420115e-7,0,0
0,3.779556128928219e-5,0.0010574450082474001,0.022853768844755477,0.002076342530067218,7.962587988196183e-5,0,0,0
0,6.55123062347558e-5,0.003167303565543561,0.022218653928567252,2.973572525889045e-4,5.148500667066608e-5,0,0,0
0,4.165910755440881e-4,0.01718802367357458,0.04916411539578107,3.8170961607841006e-4,9.561501238837987e-5,0,0,0
0,0.0016646844994523842,0.03751511883607814,0.023415775095413455,2.2635562288910485e-4,3.5495874164248046e-5,0,0,0
0,0.004165910755440881,0.04570521630941909,0.0016333805127921556,1.6233278585210602e-4,3.5176091514119683e-6,0,0,0
0,0.007652341309036667,0.035659908019335336,3.078539443055528e-4,1.007373549586901e-4,0,0,0,0
0,0.014506776324188488,0.02575464201028039,2.3873302416786387e-4,3.398368601016051e-5,0,0,0,0
0,0.023697816928379932,0.015350702489538058,1.9646292300673875e-4,3.155627986657762e-5,0,0,0,0
0,0.029881170755306496,0.0065545937082720825,1.6748530648747688e-4,2.791517065120328e-5,0,0,0,0
0,0.028491134001222898,0.0029411674271158194,1.0155458266383519e-4,1.213703071791447e-6,0,0,0,0
0,0.02399010260235038,0.0013039865089807354,7.975490785117947e-5,0,0,0,0,0
0,0.019287494876601693,6.294914508520078e-4,2.924346621209914e-5,0,0,0,0,0
0,0.014956963454211937,3.376668173309171e-4,2.764836805507555e-5,0,0,0,0,0
